id,story,query,target,parse,gender,f_comb,ans
2319,"[Karen] liked to go to the park with her granddaughter [Constance]. [Vernon], [Constance]'s father, like to take her to the movies instead. [Shirley] and her daughter [Constance] went to visit [Shirley]'s mother [Karen] last Sunday.","('Vernon', 'Karen')",mother,"granddaughter(""Karen"", ""Constance""). grandmother(""Constance"", ""Karen""). father(""Constance"", ""Vernon""). daughter(""Shirley"", ""Constance""). father(""Constance"", ""Shirley""). daughter(""Karen"", ""Shirley""). mother(""Shirley"", ""Karen"").",,daughter-grandmother,[]
2326,"[Barbara] is very much in love with her husband. His name is [Carl]. [Barbara] asked her father [Eric] if he could beat up a bully at school for her. [Eric] told her she had to learn to fight her own battles, but he did teach her how to throw a punch. [Eric] was playing catch with his son, [Michael]. [Barbara] imitated her brother throwing the ball back and forth.","('Carl', 'Eric')",father-in-law,"husband(""Barbara"", ""Carl""). wife(""Carl"", ""Barbara""). father(""Barbara"", ""Eric""). son(""Eric"", ""Michael""). brother(""Barbara"", ""Michael""). sister(""Michael"", ""Barbara"").",,wife-father,[]
2332,"[Ronald] called his aunt, [Robin], and asked if she would be coming over tonight. [Robin] said yes, and told [Ronald] she was bringing a surprise. [Edward]'s son, [Ronald], had been misbehaving, so [Edward] had to spank him. [Barbara] went to the store with her mother, [Robin]. While they were in the fruit aisle, they ran into [Robin]'s brother, [Edward].","('Edward', 'Barbara')",niece,"aunt(""Ronald"", ""Robin""). nephew(""Robin"", ""Ronald""). son(""Edward"", ""Ronald""). father(""Ronald"", ""Edward""). mother(""Barbara"", ""Robin""). daughter(""Robin"", ""Barbara""). brother(""Robin"", ""Edward""). sister(""Edward"", ""Robin"").",,sister-daughter,[]
2347,[Serena] gave her brother [Michael] a new sweater for Christmas. [Serena] and her mother [Robin] planned a surprise birthday party for [Serena]'s husband [Allen]. [Michael] bought a new refrigerator for his mother [Robin].,"('Allen', 'Robin')",mother-in-law,"brother(""Serena"", ""Michael""). mother(""Serena"", ""Robin""). husband(""Serena"", ""Allen""). wife(""Allen"", ""Serena""). son(""Robin"", ""Michael"").",,wife-mother,[]
2350,"[Serena] us the daughter of [Eric] 'wife. [Arthur] was angry at his father, [Eric], for grounding him. [Barbara] saw how angry her brother, [Arthur], was and tried to calm him down. [Barbara] was shopping for a new jacket with her father [Eric].","('Barbara', 'Serena')",sister,"wife(""Eric"", ""Serena""). husband(""Serena"", ""Eric""). son(""Eric"", ""Arthur""). father(""Arthur"", ""Eric""). brother(""Barbara"", ""Arthur""). sister(""Arthur"", ""Barbara""). father(""Barbara"", ""Eric""). daughter(""Eric"", ""Barbara"").",,father-daughter,[]
2356,"[Michael]'s sister, [Lisa], participated in the dance contest. [Robin] baked a cake for her son [Michael]. [Arthur] and [Lisa], a married couple, took [Lisa]'s mother [Robin] out to lunch for her birthday.","('Robin', 'Arthur')",son-in-law,"sister(""Michael"", ""Lisa""). mother(""Lisa"", ""Robin""). son(""Robin"", ""Michael""). husband(""Lisa"", ""Arthur""). wife(""Arthur"", ""Lisa"").",,daughter-husband,[]
2367,"[Sarah] went with her brother [Jeffery] to the mall to buy some new candles. [Sarah] and her sister [Dorothy] played golf together. [Sarah] won easily. [Dorothy] and her brother [Jeffery] went to the basketball game and had a great time. [Kristen] and her son, [Jeffery], decorated mugs at the craft fair together.","('Kristen', 'Sarah')",daughter,"brother(""Sarah"", ""Jeffery""). sister(""Sarah"", ""Dorothy""). sister(""Jeffery"", ""Dorothy""). brother(""Dorothy"", ""Jeffery""). son(""Kristen"", ""Jeffery""). mother(""Jeffery"", ""Kristen"").",,son-sister,[]
2368,"[Michael]'s sister [Serena] asked him for some help planting her garden. [Michael]'s dad [Eric] is the CEO of the company. [Allen] asked his wife, [Serena], to save money for a vacation. [Serena]'s father, [Eric], chipped in some money.","('Allen', 'Eric')",father-in-law,"sister(""Michael"", ""Serena""). father(""Michael"", ""Eric""). wife(""Allen"", ""Serena""). husband(""Serena"", ""Allen""). father(""Serena"", ""Eric"").",,wife-father,[]
2370,"[Serena]'s mom, [Robin], has recently taken art classes. [Serena] and her sister [Barbara] are the only children in their family. [Carl] and his wife [Barbara] decided to visit [Barbara]'s mother [Robin] on Sunday.","('Carl', 'Robin')",mother-in-law,"mother(""Serena"", ""Robin""). sister(""Serena"", ""Barbara""). wife(""Carl"", ""Barbara""). husband(""Barbara"", ""Carl""). mother(""Barbara"", ""Robin"").",,wife-mother,[]
2373,"[Theresa] is the mother of a son named [Darnell]. [Darnell] and his wife, [Christine] just got married in Las Vegas last month. [Eddie]'s mother [Theresa] was present at the thanksgiving service. [Eddie] and [Darnell] are brothers who look nothing alike.","('Christine', 'Theresa')",mother-in-law,"son(""Theresa"", ""Darnell""). mother(""Darnell"", ""Theresa""). wife(""Darnell"", ""Christine""). husband(""Christine"", ""Darnell""). mother(""Eddie"", ""Theresa""). son(""Theresa"", ""Eddie""). brother(""Eddie"", ""Darnell""). brother(""Darnell"", ""Eddie"").",,husband-mother,[]
2381,"[Eric] likes to take his daughter [Lisa] fishing. [Lisa] adores her daughter [Robin]. [Robin] loves her very much, too. [Shirley] was more than happy to help her sister by watching her child [Lisa]. [Robin] was upset because her husband, [Eric], did n't buy her flowers for their wedding anniversary.","('Robin', 'Shirley')",sister,"daughter(""Eric"", ""Lisa""). father(""Lisa"", ""Eric""). daughter(""Lisa"", ""Robin""), mother(""Robin"", ""Lisa""). child(""Shirley"", ""Lisa""), sister(""Shirley"", ""Lisa""). husband(""Robin"", ""Eric""), wife(""Eric"", ""Robin"").",,daughter-aunt,[]
2384,[Margaret] needed to go to the store. [Margaret] asked her sister [Constance] for a ride. [Vernon] invited his daughter [Margaret] to go shopping. [Margaret]'s grandmother [Karen] stayed at home sick. [Constance] realized that her father [Vernon] was gay.,"('Vernon', 'Karen')",mother,"sister(""Margaret"", ""Constance""). daughter(""Vernon"", ""Margaret""). granddaughter(""Karen"", ""Margaret""). father(""Constance"", ""Vernon"").",,daughter-grandmother,[]
2399,"[Eric] and his brother [Henry] went out for lunch. [Eric] had a burger, and [Henry] had a chicken sandwich. [Edward] and his brother [Eric] went out for lunch. [Edward] had a burger, and [Eric] had a chicken sandwich. [Henry] and his brother [Edward] liked taking [Edward]'s son [Jeffery] to the movies on weekends.","('Jeffery', 'Henry')",uncle,"brother(""Eric"", ""Henry""). brother(""Henry"", ""Eric""). brother(""Edward"", ""Eric""). brother(""Eric"", ""Edward""). brother(""Henry"", ""Edward""). brother(""Edward"", ""Henry"") son(""Edward"", ""Jeffery""). father(""Jeffery"", ""Edward"").",,father-brother,
2400,"[Karen] was tired of cooking all the time so she invited over her daughter [Theresa] and her son [Vernon] to cook dinner for her. [Theresa] loves her brother [Vernon]. Now that the weekend was here, [Vernon] kept his promise to his daughter [Constance] and took her out shopping.","('Theresa', 'Constance')",niece,"daughter(""Karen"", ""Theresa""). mother(""Theresa"", ""Karen""). son(""Karen"", ""Vernon""). mother(""Vernon"", ""Karen""). brother(""Theresa"", ""Vernon""). sister(""Vernon"", ""Theresa""). daughter(""Vernon"", ""Constance""). father(""Constance"", ""Vernon"").",,brother-daughter,[]
2405,"[Theresa]'s son, [Darnell], was busy with school activities and forgot to meet his sister. [Kyle] took his daughter [Kristen] out for ice cream. His other daughter, [Theresa], was still in school and could not go. [Theresa] took her sister [Kristen] out for dinner to celebrate her birthday.","('Kristen', 'Darnell')",nephew,"son(""Theresa"", ""Darnell""). mother(""Darnell"", ""Theresa""). daughter(""Kyle"", ""Kristen""). father(""Kristen"", ""Kyle""). daughter(""Kyle"", ""Theresa""). father(""Theresa"", ""Kyle""). sister(""Theresa"", ""Kristen""). sister(""Kristen"", ""Theresa"").",,sister-son,['nephew']
2408,"[Michelle] was disappointed when her father, [Henry] did not allow her to sleep over with her friends. [Darnell] and his sister [Michelle] went to the park. [Christine] loves the company [Darnell]. [Darnell] has been married to [Christine] for 5 years. [Darnell]'s dad [Henry] is the CEO of the company.","('Christine', 'Henry')",father-in-law,"father(""Michelle"", ""Henry""). brother(""Michelle"", ""Darnell""). sister(""Darnell"", ""Michelle""). wife(""Darnell"", ""Christine""). husband(""Christine"", ""Darnell""). father(""Darnell"", ""Henry"").",,husband-father,[]
2420,"[Karen] bought her son [Vernon] a basketball for his birthday. [Kristen] and her daughter, [Dionne], were having a dispute over money. [Kristen]'s brother, [Vernon], advised them both to just forget about it. [Karen] is married to Thomas and when she was 24, the couple welcomed [Kristen] into the world.","('Vernon', 'Dionne')",niece,"son(""Karen"", ""Vernon""). mother(""Vernon"", ""Karen""). daughter(""Kristen"", ""Dionne""). mother(""Dionne"", ""Kristen""). brother(""Kristen"", ""Vernon""). sister(""Vernon"", ""Kristen""). wife(""Karen"", ""Thomas""). husband(""Thomas"", ""Karen""). daughter(""Karen"", ""Kristen""). daughter(""Thomas"", ""Kristen""). father(""Kristen"", ""Thomas""). mother(""Kristen"", ""Karen"").",,sister-daughter,[]
2421,"[Darnell] and his sister [Michelle] were hoping for a snow day. [Shirley] does n't like her brother [Henry]. [Henry] was so proud that his son [Darnell] won the science fair! [Henry] has always been strict with his daughter, [Michelle]. He feels it will help her become a disciplined adult.","('Shirley', 'Michelle')",niece,"sister(""Darnell"", ""Michelle""). brother(""Michelle"", ""Darnell""). doesn't\_like(""Shirley"", ""Henry""). brother(""Shirley"", ""Henry""). son(""Henry"", ""Darnell""). father(""Darnell"", ""Henry""). daughter(""Henry"", ""Michelle""). father(""Michelle"", ""Henry"").",,brother-daughter,
2427,[Jeffery] was the nephew of a man named [Eric]. [Edward]'s wife [Kristen] is the very proud mother of a son named [Jeffery]. [Kristen] adores her son and husband. [Edward] does not know he has a son named [Jeffery].,"('Edward', 'Eric')",brother,"nephew(""Jeffery"", ""Eric""). uncle(""Eric"", ""Jeffery""). wife(""Edward"", ""Kristen""). husband(""Kristen"", ""Edward""). son(""Kristen"", ""Jeffery""). mother(""Jeffery"", ""Kristen""). son(""Edward"", ""Jeffery""). father(""Jeffery"", ""Edward"").",,son-uncle,[]
2429,[Theresa] walked to the park with her son [Darnell]. [Darnell]'s wife [Christine] was at the park waiting for them. [Theresa] was trying to calm down her daughter [Amanda]. [Amanda] was upset because her brother [Darnell] kept making fun of her.,"('Christine', 'Theresa')",mother-in-law,"son(""Theresa"", ""Darnell""). mother(""Darnell"", ""Theresa""). wife(""Darnell"", ""Christine""). husband(""Christine"", ""Darnell""). daughter(""Theresa"", ""Amanda""). mother(""Amanda"", ""Theresa""). brother(""Amanda"", ""Darnell""). sister(""Darnell"", ""Amanda"").",,husband-mother,[]
2445,"[Shirley] fixed her husband [Vernon] a special dinner yesterday because it was his birthday. [Vernon] loves his daughter [Stacy]. [Stacy] and her husband [Casey] had a quiet date-night at home last night. [Shirley]'s daughter, [Stacy], asked her mom to read her a story.","('Vernon', 'Casey')",son-in-law,"husband(""Shirley"", ""Vernon""). daughter(""Vernon"", ""Stacy""). husband(""Stacy"", ""Casey""). daughter(""Shirley"", ""Stacy"").",,daughter-husband,[]
2450,"[Henry]'s son, [Darnell], went to the candy store. [Darnell]'s brother, [Eddie], went with him. [Eddie] went with his father [Henry] to a baseball game. Jame's sister, [Robin], called to ask where they wanted to meet up for dinner.","('Robin', 'Eddie')",nephew,"son(""Henry"", ""Darnell""). father(""Darnell"", ""Henry""). brother(""Darnell"", ""Eddie""). brother(""Eddie"", ""Darnell""). father(""Eddie"", ""Henry""). son(""Henry"", ""Eddie""). sister(""James"", ""Robin""). brother(""Robin"", ""James"").",,brother-son,[]
2459,[Dorothy] called her mother [Kristen] to let her know she will be back home soon. [Dorothy] and her sister [Sarah] played golf together. [Dorothy] won easily. [Sarah]'s mother [Kristen] and husband [Lonnie] made a Mother's Day breakfast-in-bed meal for her.,"('Lonnie', 'Kristen')",mother-in-law,"mother(""Dorothy"", ""Kristen""). daughter(""Kristen"", ""Dorothy""). sister(""Dorothy"", ""Sarah""). sister(""Sarah"", ""Dorothy""). mother(""Sarah"", ""Kristen""). daughter(""Kristen"", ""Sarah""). husband(""Sarah"", ""Lonnie""). wife(""Lonnie"", ""Sarah"").",,wife-mother,[]
2467,[Henry] bought a book for his son [Eddie]. [Darnell] took his brother [Eddie] out to get drinks after a long work week. [Christine] celebrated her anniversary with her husband [Darnell]. [Darnell] asked his father [Henry] if he could borrow some money.,"('Christine', 'Henry')",father-in-law,"son(""Henry"", ""Eddie""). brother(""Darnell"", ""Eddie""). husband(""Christine"", ""Darnell""). wife(""Darnell"", ""Christine""). father(""Darnell"", ""Henry"").",,husband-father,[]
2473,"[Vernon] gave away his daughter, [Margaret], to her groom, [Andrew]. [Stacy]'s sister [Margaret] was going to be visiting, and [Stacy] wanted to be able to take her somewhere special. With little money to spare, [Stacy] went to her father [Vernon] to ask for money to take [Margaret] out.","('Andrew', 'Vernon')",father-in-law,"daughter(""Vernon"", ""Margaret""). father(""Margaret"", ""Vernon""). husband(""Margaret"", ""Andrew""). wife(""Andrew"", ""Margaret""). sister(""Stacy"", ""Margaret""). sister(""Margaret"", ""Stacy""). father(""Stacy"", ""Vernon""). daughter(""Vernon"", ""Stacy"").",,wife-father,[]
2480,"[John] and his mother [Theresa] went to the animal shelter to adopt a cat. [John] loves to dance with his wife. Her name is [Michelle]. [John] and his brother [Eddie] were rough-housing. [Theresa], [Eddie]'s mother, called from the other room and told them to play nice.","('Michelle', 'Theresa')",mother-in-law,"mother(""John"", ""Theresa""). son(""Theresa"", ""John""). wife(""John"", ""Michelle""). husband(""Michelle"", ""John""). brother(""John"", ""Eddie""). mother(""Eddie"", ""Theresa"").",,husband-mother,[]
2482,"[Marlene]'s sister, [Serena], needed help fixing her car. [Serena]'s father, [Eric], offered to do it for her. [Michael] was bored sitting on the couch, as his wife [Marlene] was gone for the weekend. [Marlene] was visiting her father [Eric].","('Michael', 'Eric')",father-in-law,"sister(""Marlene"", ""Serena""). father(""Serena"", ""Eric""). daughter(""Eric"", ""Serena""). wife(""Michael"", ""Marlene""). husband(""Marlene"", ""Michael""). daughter(""Eric"", ""Marlene""). father(""Marlene"", ""Eric"").",,wife-father,[]
2488,"[Shirley] took her daughter [Margaret] to the store to find her some new boots for the cold winter weather. [Andrew]'s wife, [Margaret], went to a gas station to check on the gas prices [Stacy] and her sister [Margaret] were playing outside. [Stacy]'s mother [Shirley] called for her to come inside.","('Andrew', 'Shirley')",mother-in-law,"daughter(""Shirley"", ""Margaret""). mother(""Margaret"", ""Shirley""). wife(""Andrew"", ""Margaret""). sister(""Stacy"", ""Margaret""). sister(""Margaret"", ""Stacy""). mother(""Stacy"", ""Shirley"").",,wife-mother,[]
2492,"[Shirley] took her daughter [Margaret] to school during the cold winter morning. [Stacy] loved her mother [Shirley]. She was heartbroken when she heard [Shirley] had suddenly passed away. [Shirley] took her son [Drew] to the park for the afternoon. [Margaret] is getting married. She is looking forward to her sister, [Stacy], attending. They have n't seen each other since [Stacy] relocated to California with her husband 3 years ago.","('Margaret', 'Drew')",brother,"daughter(""Shirley"", ""Margaret""). mother(""Margaret"", ""Shirley""). daughter(""Shirley"", ""Stacy""). mother(""Stacy"", ""Shirley""). son(""Shirley"", ""Drew""). mother(""Drew"", ""Shirley""). sister(""Margaret"", ""Stacy""). sister(""Stacy"", ""Margaret""). husband(""Stacy"", [Undisclosed]).",,mother-son,
